,mol_index,v_zi,v_zf
3983,584569.0,172.79740509567137,175.59943393985762
3984,584579.0,115.47813282121787,119.6235796043718
3985,584671.0,100.38275928605668,89.77284273333866
3986,584724.0,136.48719180637892,132.5985623521742
3987,584745.0,121.94677424517042,125.88115169597167
3988,584872.0,87.99345568104965,87.99223115363388
3989,584917.0,100.29934978908369,91.80580339717258
3990,585115.0,80.27534451205926,92.01596293528581
3991,585330.0,85.3533791225186,72.60556210603978
3992,585394.0,139.81368158116885,136.1533755893851
3993,585490.0,100.30013228123767,94.94914575253975
3994,585518.0,76.10598591496358,68.81382974206595
3995,585546.0,98.83099749787584,88.041790390099
3996,585668.0,226.93139464289715,226.934419115362
3997,585773.0,150.2564745599757,150.27989192411263
3998,585888.0,98.92648496295212,106.98551943634686
3999,585944.0,128.19059650238995,131.45196677389347
4000,585947.0,73.74228895602391,58.54166684968213
4001,585951.0,122.5044979677998,122.50110101714397
4002,585961.0,138.997008477744,138.99908277263225
4003,586144.0,97.04306623245466,86.08961239675835
4004,586165.0,125.93272942030089,130.00032521921142
4005,586189.0,185.5595458009251,185.5614964196367
4006,586190.0,137.52469382754884,130.60187283317038
4007,586310.0,150.64154740679726,147.28714387810086
4008,586372.0,144.88338516688827,141.48672919515508
4009,586553.0,103.84312906390443,103.83196036730094
4010,586566.0,117.67317182735167,121.80344505501999
4011,586682.0,146.46111865318005,150.37861943165458
4012,586737.0,115.53366946682945,119.67674381912532
4013,586893.0,110.15794680930307,109.4466409801035
4014,586939.0,117.3958618219745,108.43852558031222
4015,586989.0,111.08578907571658,101.52338671559916
4016,587036.0,174.36492728955952,177.1683839126384
4017,588170.0,97.4862697131185,91.9991991374048
4018,588191.0,145.3783607711629,145.15021286715614
4019,588227.0,132.78928043264926,124.98421995827056
4020,588263.0,96.6979384734498,96.68412250859487
4021,588382.0,87.1280110096089,74.7263561038782
4022,588567.0,139.3524846246676,139.1179117351462
4023,588666.0,109.34613370131493,99.66469511743547
4024,588820.0,145.48614653422644,145.28175635249556
4025,588973.0,111.91768294662438,107.43343033122522
4026,588976.0,109.5723829318865,113.98307189116139
4027,589084.0,148.813835475254,148.61776562863744
4028,589200.0,61.51939600856699,76.16507913732279
4029,589386.0,147.32685051483787,150.8246746978777
4030,589483.0,86.0496731507199,97.06970911748009
4031,589653.0,149.86938325371204,150.0090053754901
4032,589699.0,170.64867647606428,170.64101772561253
4033,590320.0,110.9266400282824,110.8049299353273
4034,590339.0,124.55444776655992,128.6653247407707
4035,590628.0,151.08891141943104,154.32800020390945
4036,590653.0,125.16009419909567,116.78723753430123
4037,590724.0,139.07300754975037,143.3373732511941
4038,590831.0,150.68629450277416,147.31467619936134
4039,591031.0,137.7387265844232,133.88937364815914
4040,591035.0,111.10485060543226,101.6407912376915
4041,591054.0,122.77341601259035,118.83265546690698
4042,591120.0,66.41846508390465,57.96195418460735
4043,591386.0,144.1691315760441,140.7508996728111
4044,591448.0,111.94465010292288,116.22553279841797
4045,591548.0,115.83357485653463,106.74497189308606
4046,591927.0,122.77644088640905,122.47206330995338
4047,592481.0,67.28473274407668,50.98254502179362
4048,592491.0,67.56665555046709,74.44417696783798
4049,592572.0,119.83474993961696,116.51747377819449
4050,592638.0,194.6080205539212,197.1122493920403
4051,592680.0,132.81075142118695,132.80458944175697
4052,592759.0,98.03814159280805,92.5098692722504
4053,592882.0,119.05746367217971,118.00157669666496
4054,592995.0,91.31845044665656,79.47807154929943
4055,593092.0,141.93332461232515,138.45409715282608
4056,593094.0,146.9347305541469,150.2296138127235
4057,593134.0,81.4275890764989,93.01749757628968
4058,593363.0,93.69956807396626,103.90621349246707
4059,593709.0,144.34088907580474,140.91440203966818
4060,593717.0,111.06557752034381,111.13090466812396
4061,593847.0,143.07580454285113,143.07008744011833
4062,593853.0,107.19414185676362,97.36438135602891
4063,594008.0,50.62098573567548,49.996801054971534
4064,594058.0,190.06821362752248,190.0820015872804
4065,594355.0,105.72349721942551,114.1893308770411
4066,594482.0,95.95462300196944,95.9416294690642
4067,594488.0,105.82629155737034,106.27352070873707
4068,594807.0,114.04093514988749,122.56033417924331
4069,594888.0,115.04598936426966,119.2134303026734
4070,595035.0,98.2397845387595,97.96715448414122
4071,595372.0,84.37492519312434,90.12303530170482
4072,595484.0,99.62403566323272,99.98192685855545
4073,595546.0,67.6531353310042,59.38436090276728
4074,595708.0,160.6240603248171,163.8332531872196
4075,595861.0,97.55659521312327,97.34307104029911
4076,596299.0,125.65938851287807,129.73914246331213
4077,596465.0,83.06389036514447,69.82940338669005
4078,596646.0,134.014823644621,126.30191095801493
4079,596848.0,125.1342034763655,129.24602185218208
4080,597125.0,109.1664783541125,118.04624124423368
4081,597187.0,118.39337592653946,118.66643851298976
4082,597222.0,56.017657787105385,64.12792983466817
4083,597498.0,149.37677887187348,146.59743602844546
4084,597609.0,116.67604519136898,116.37989630939329
4085,597766.0,147.57742366194452,147.73841547991586
4086,598045.0,130.9098674288175,126.87049532655797
4087,598148.0,143.0235272046699,142.99124429012556
4088,598248.0,151.71436164060196,151.70884702226115
4089,598321.0,139.70982154876236,143.38570711143123
4090,598328.0,104.32617348878887,104.07078709808168
4091,598387.0,119.81262226702239,119.82192073930507
4092,598411.0,69.64874344001021,82.82584549798499
4093,598474.0,133.48159645471858,133.88985489496275
4094,598565.0,150.48827717849744,153.61678665443202
4095,598860.0,145.20958921501958,141.38826561041205
4096,599075.0,58.84839548670914,49.37744150201896
4097,599120.0,149.6674679726617,152.91547478785142
